BusinessName,BusinessType,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityName,Longitude,Latitude,ImagePath
Pizzeria Cafe 59,Restaurant/Cafe/Canteen,W12 0BP,1,fhrs_1_en-GB,2024-11-20,Hammersmith and Fulham,-0.24808,51.516308,images\test\fhrs_1_en-GB.png
Poké The Bear - Kitchen 2,Takeaway/sandwich shop,SW6 2BW,5,fhrs_5_en-GB,2024-09-25,Hammersmith and Fulham,-0.186597,51.474485,images\test\fhrs_5_en-GB.png
Polish Social Club (Posklub),Restaurant/Cafe/Canteen,W6 0RF,5,fhrs_5_en-GB,2023-05-16,Hammersmith and Fulham,-0.2374367,51.4935155,images\test\fhrs_5_en-GB.png
Popes Eye Steak House,Restaurant/Cafe/Canteen,W14 0HD,5,fhrs_5_en-GB,2024-02-15,Hammersmith and Fulham,-0.218076,51.498123,images\test\fhrs_5_en-GB.png
Popeyes Louisiana Chicken,Restaurant/Cafe/Canteen,W6 9YD,5,fhrs_5_en-GB,2024-02-08,Hammersmith and Fulham,-0.224571,51.492242,images\test\fhrs_5_en-GB.png
Popin West Kensington,Restaurant/Cafe/Canteen,W14 9HP,4,fhrs_4_en-GB,2024-11-27,Hammersmith and Fulham,-0.2081239,51.489762,images\test\fhrs_4_en-GB.png
Poppy's,Restaurant/Cafe/Canteen,W6 0LR,3,fhrs_3_en-GB,2024-08-14,Hammersmith and Fulham,-0.23187,51.4946,images\test\fhrs_3_en-GB.png
Poppy's 3,Restaurant/Cafe/Canteen,W6 0BQ,5,fhrs_5_en-GB,2024-02-23,Hammersmith and Fulham,-0.231325,51.497883,images\test\fhrs_5_en-GB.png
Portobello Juice Express SW6,Takeaway/sandwich shop,SW6 4RB,4,fhrs_4_en-GB,2023-07-19,Hammersmith and Fulham,-0.201282,51.472355,images\test\fhrs_4_en-GB.png
Potli,Restaurant/Cafe/Canteen,W6 9NH,5,fhrs_5_en-GB,2023-10-21,Hammersmith and Fulham,-0.240878,51.493341,images\test\fhrs_5_en-GB.png
Pottery Cafe,Restaurant/Cafe/Canteen,SW6 5UL,5,fhrs_5_en-GB,2024-09-30,Hammersmith and Fulham,-0.20186,51.477076,images\test\fhrs_5_en-GB.png
Powerleague Fives Ltd,Restaurant/Cafe/Canteen,W12 7RW,3,fhrs_3_en-GB,2023-11-23,Hammersmith and Fulham,-0.2287013,51.511188,images\test\fhrs_3_en-GB.png
Prairie Fire,Restaurant/Cafe/Canteen,W12 7DS,5,fhrs_5_en-GB,2023-10-12,Hammersmith and Fulham,-0.2242875,51.5097287,images\test\fhrs_5_en-GB.png
Premier  Safebury's,Takeaway/sandwich shop,W14 9NH,5,fhrs_5_en-GB,2024-04-30,Hammersmith and Fulham,-0.2068729,51.4912567,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W6 0QA,5,fhrs_5_en-GB,2022-11-24,Hammersmith and Fulham,-0.225676,51.493086,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W14 0QH,5,fhrs_5_en-GB,2024-01-04,Hammersmith and Fulham,-0.212060004472733,51.4946403503418,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W12 7GF,5,fhrs_5_en-GB,2023-04-28,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W6 9PA,5,fhrs_5_en-GB,2021-05-05,Hammersmith and Fulham,-0.220408,51.484822,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W6 9YD,5,fhrs_5_en-GB,2023-11-11,Hammersmith and Fulham,-0.224571,51.492241,images\test\fhrs_5_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,SW6 1BW,4,fhrs_4_en-GB,2023-04-28,Hammersmith and Fulham,-0.194436,51.480559,images\test\fhrs_4_en-GB.png
Pret A Manger,Restaurant/Cafe/Canteen,W12 7HT,5,fhrs_5_en-GB,2024-01-31,Hammersmith and Fulham,-0.221717000007629,51.5101013183594,images\test\fhrs_5_en-GB.png
Primavera,Restaurant/Cafe/Canteen,SW6 4LY,5,fhrs_5_en-GB,2019-10-03,Hammersmith and Fulham,-0.204387,51.472133,images\test\fhrs_5_en-GB.png
Proud Mary's,Restaurant/Cafe/Canteen,W12 0JD,4,fhrs_4_en-GB,2023-12-06,Hammersmith and Fulham,-0.236937,51.507383,images\test\fhrs_4_en-GB.png
Pure,Takeaway/sandwich shop,W6 9YD,5,fhrs_5_en-GB,2023-09-27,Hammersmith and Fulham,-0.2245504,51.492224,images\test\fhrs_5_en-GB.png
Pure Indian Cooking,Restaurant/Cafe/Canteen,SW6 3JJ,5,fhrs_5_en-GB,2022-12-14,Hammersmith and Fulham,-0.209974,51.469925,images\test\fhrs_5_en-GB.png
QPR Cafe,Restaurant/Cafe/Canteen,W12 7DA,3,fhrs_3_en-GB,2023-11-29,Hammersmith and Fulham,-0.2346,51.511556,images\test\fhrs_3_en-GB.png
Queensmill School Canteen,Restaurant/Cafe/Canteen,W12 0NW,5,fhrs_5_en-GB,2023-12-20,Hammersmith and Fulham,-0.242637,51.50754,images\test\fhrs_5_en-GB.png
Rafaello Cafe,Restaurant/Cafe/Canteen,W6 0RF,5,fhrs_5_en-GB,2023-10-13,Hammersmith and Fulham,-0.237457,51.493533,images\test\fhrs_5_en-GB.png
Raj Of India,Restaurant/Cafe/Canteen,W6 7PJ,5,fhrs_5_en-GB,2023-03-20,Hammersmith and Fulham,-0.222765,51.502016,images\test\fhrs_5_en-GB.png
Rajah Rowing Indian Kitchen Maida Vale,Restaurant/Cafe/Canteen,W10 6AU,5,fhrs_5_en-GB,2024-05-16,Hammersmith and Fulham,-0.2313306,51.5243312,images\test\fhrs_5_en-GB.png
Rajput Tandoori,Restaurant/Cafe/Canteen,W12 8HH,5,fhrs_5_en-GB,2025-01-02,Hammersmith and Fulham,-0.230597,51.501802,images\test\fhrs_5_en-GB.png
Rangrez London-Authentic Indian Cuisine,Restaurant/Cafe/Canteen,W6 9PH,3,fhrs_3_en-GB,2024-06-19,Hammersmith and Fulham,-0.223763,51.490422,images\test\fhrs_3_en-GB.png
RavensWall Climbing Centre,Restaurant/Cafe/Canteen,W6 0UQ,5,fhrs_5_en-GB,2023-04-06,Hammersmith and Fulham,-0.2368426,51.4943518,images\test\fhrs_5_en-GB.png
RCA WHITE CITY,Restaurant/Cafe/Canteen,W12 7FN,5,fhrs_5_en-GB,2023-10-19,Hammersmith and Fulham,-0.228588,51.5131615,images\test\fhrs_5_en-GB.png
Real Thai,Restaurant/Cafe/Canteen,W14 0HJ,5,fhrs_5_en-GB,2024-02-07,Hammersmith and Fulham,-0.221685,51.49977,images\test\fhrs_5_en-GB.png
Red Sea Restaurant,Restaurant/Cafe/Canteen,W12 7LL,3,fhrs_3_en-GB,2024-05-23,Hammersmith and Fulham,-0.234083,51.506656,images\test\fhrs_3_en-GB.png
REEF Kitchens LTD,Restaurant/Cafe/Canteen,NW10 6UG,5,fhrs_5_en-GB,2023-07-20,Hammersmith and Fulham,-0.242580994963646,51.5288696289063,images\test\fhrs_5_en-GB.png
Retro Cafe,Restaurant/Cafe/Canteen,SW6 6BS,3,fhrs_3_en-GB,2023-11-08,Hammersmith and Fulham,-0.2127558,51.4807142,images\test\fhrs_3_en-GB.png
RFC Chicken & Ribs,Takeaway/sandwich shop,W6 8JA,4,fhrs_4_en-GB,2024-08-06,Hammersmith and Fulham,-0.22266,51.488796,images\test\fhrs_4_en-GB.png
Rihan Valley,Restaurant/Cafe/Canteen,W14 9EX,5,fhrs_5_en-GB,2024-03-06,Hammersmith and Fulham,-0.206554,51.489756,images\test\fhrs_5_en-GB.png
Ritz Restaurant,Restaurant/Cafe/Canteen,W6 0RR,5,fhrs_5_en-GB,2023-11-10,Hammersmith and Fulham,-0.242277,51.493705,images\test\fhrs_5_en-GB.png
River Cafe,Restaurant/Cafe/Canteen,SW6 3UH,4,fhrs_4_en-GB,2024-10-18,Hammersmith and Fulham,-0.209318,51.46791,images\test\fhrs_4_en-GB.png
River House,Restaurant/Cafe/Canteen,W6 9DJ,5,fhrs_5_en-GB,2024-02-12,Hammersmith and Fulham,-0.231434,51.489855,images\test\fhrs_5_en-GB.png
Rivercourt Methodist Church,Restaurant/Cafe/Canteen,W6 9JT,5,fhrs_5_en-GB,2024-02-01,Hammersmith and Fulham,-0.233318001031876,51.4925346374512,images\test\fhrs_5_en-GB.png
Riverside Studios,Restaurant/Cafe/Canteen,W6 9BN,5,fhrs_5_en-GB,2023-12-01,Hammersmith and Fulham,-0.2282554,51.488909,images\test\fhrs_5_en-GB.png
Roll Baby,Restaurant/Cafe/Canteen,W12 7GF,5,fhrs_5_en-GB,2024-01-11,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Rondor Coffee,Restaurant/Cafe/Canteen,SW6 4TJ,5,fhrs_5_en-GB,2024-01-09,Hammersmith and Fulham,-0.202681,51.47377,images\test\fhrs_5_en-GB.png
Roosters Grill,Restaurant/Cafe/Canteen,W12 7JD,3,fhrs_3_en-GB,2023-08-08,Hammersmith and Fulham,-0.227413,51.50589,images\test\fhrs_3_en-GB.png
Rosa's Thai White City,Restaurant/Cafe/Canteen,W12 7GB,5,fhrs_5_en-GB,2024-01-12,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Roti Joupa,Takeaway/sandwich shop,W12 8HA,3,fhrs_3_en-GB,2024-10-31,Hammersmith and Fulham,-0.22791,51.502345,images\test\fhrs_3_en-GB.png
Rude Health Cafe,Restaurant/Cafe/Canteen,SW6 4NZ,5,fhrs_5_en-GB,2024-04-24,Hammersmith and Fulham,-0.209166,51.469589,images\test\fhrs_5_en-GB.png
Rudys Pizza Napoletana  Westfield,Restaurant/Cafe/Canteen,W12 7GF,5,fhrs_5_en-GB,2024-08-13,Hammersmith and Fulham,-0.221279993653297,51.5075798034668,images\test\fhrs_5_en-GB.png
Ryce,Restaurant/Cafe/Canteen,W6 9JT,5,fhrs_5_en-GB,2023-10-28,Hammersmith and Fulham,-0.233318,51.492536,images\test\fhrs_5_en-GB.png
Safari Coffee,Restaurant/Cafe/Canteen,SW6 5UA,1,fhrs_1_en-GB,2024-06-13,Hammersmith and Fulham,-0.1978269,51.480198,images\test\fhrs_1_en-GB.png
Sagar Restaurant,Restaurant/Cafe/Canteen,W6 9JT,5,fhrs_5_en-GB,2024-11-21,Hammersmith and Fulham,-0.233318,51.492536,images\test\fhrs_5_en-GB.png
Saint Paul's Cafe,Restaurant/Cafe/Canteen,W6 9PJ,5,fhrs_5_en-GB,2024-04-18,Hammersmith and Fulham,-0.225433,51.491562,images\test\fhrs_5_en-GB.png
Sakusei,Takeaway/sandwich shop,W12 8ET,5,fhrs_5_en-GB,2024-10-09,Hammersmith and Fulham,-0.237647,51.499803,images\test\fhrs_5_en-GB.png
Salt & Vinegar,Takeaway/sandwich shop,SW6 6BU,5,fhrs_5_en-GB,2024-08-19,Hammersmith and Fulham,-0.21223,51.479987,images\test\fhrs_5_en-GB.png
Salt Yard Westfield,Restaurant/Cafe/Canteen,W12 7SL,5,fhrs_5_en-GB,2024-02-27,Hammersmith and Fulham,-0.223646998405457,51.508056640625,images\test\fhrs_5_en-GB.png
Sammy's Halal Chicken,Takeaway/sandwich shop,W12 7JA,0,fhrs_0_en-GB,2024-02-28,Hammersmith and Fulham,-0.229575,51.506247,images\test\fhrs_0_en-GB.png
Sam's Kitchen,Restaurant/Cafe/Canteen,W6 9RL,5,fhrs_5_en-GB,2024-07-17,Hammersmith and Fulham,-0.227115,51.488692,images\test\fhrs_5_en-GB.png
Sam's Larder,Restaurant/Cafe/Canteen,W6 9RL,5,fhrs_5_en-GB,2024-07-17,Hammersmith and Fulham,-0.227061003446579,51.4886360168457,images\test\fhrs_5_en-GB.png
Sam's Riverside,Restaurant/Cafe/Canteen,W6 9BN,5,fhrs_5_en-GB,2023-07-13,Hammersmith and Fulham,-0.2282554,51.488909,images\test\fhrs_5_en-GB.png
Sanbao Chinese Kitchen,Restaurant/Cafe/Canteen,W6 0RA,3,fhrs_3_en-GB,2024-07-04,Hammersmith and Fulham,-0.235774,51.493094,images\test\fhrs_3_en-GB.png
Santa Maria,Restaurant/Cafe/Canteen,SW6 2HA,5,fhrs_5_en-GB,2022-07-22,Hammersmith and Fulham,-0.1906,51.477406,images\test\fhrs_5_en-GB.png
Savannah,Restaurant/Cafe/Canteen,W12 8NL,3,fhrs_3_en-GB,2024-06-12,Hammersmith and Fulham,-0.233162,51.506256,images\test\fhrs_3_en-GB.png
Savory Coffee & Crepes,Restaurant/Cafe/Canteen,W6 9NT,3,fhrs_3_en-GB,2023-10-31,Hammersmith and Fulham,-0.220147,51.484154,images\test\fhrs_3_en-GB.png
Savoy Fisheries,Takeaway/sandwich shop,W3 7DA,5,fhrs_5_en-GB,2022-11-09,Hammersmith and Fulham,-0.248821,51.514638,images\test\fhrs_5_en-GB.png
Scooperb Fulham,Restaurant/Cafe/Canteen,SW6 2TX,5,fhrs_5_en-GB,2024-01-24,Hammersmith and Fulham,-0.1903405,51.4684822,images\test\fhrs_5_en-GB.png
Selekt,Restaurant/Cafe/Canteen,SW6 1NN,5,fhrs_5_en-GB,2024-10-25,Hammersmith and Fulham,-0.201912,51.484918,images\test\fhrs_5_en-GB.png
Selekt Chicken,Takeaway/sandwich shop,W12 8AA,5,fhrs_5_en-GB,2024-06-19,Hammersmith and Fulham,-0.223064,51.505078,images\test\fhrs_5_en-GB.png
Seoul Bird,Restaurant/Cafe/Canteen,W12 7GE,5,fhrs_5_en-GB,2024-09-18,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Seven Seas,Takeaway/sandwich shop,SW6 6BH,3,fhrs_3_en-GB,2024-05-30,Hammersmith and Fulham,-0.213409,51.482253,images\test\fhrs_3_en-GB.png
Shabab Grill House,Restaurant/Cafe/Canteen,W12 8LH,5,fhrs_5_en-GB,2024-01-31,Hammersmith and Fulham,-0.227612,51.505579,images\test\fhrs_5_en-GB.png
Shahi Nan Kebab,Takeaway/sandwich shop,W12 0NP,3,fhrs_3_en-GB,2024-01-12,Hammersmith and Fulham,-0.237011,51.506602,images\test\fhrs_3_en-GB.png
Shake Shack,Restaurant/Cafe/Canteen,W10 6AU,5,fhrs_5_en-GB,2023-09-26,Hammersmith and Fulham,-0.2313306,51.5243312,images\test\fhrs_5_en-GB.png
Shandeez,Restaurant/Cafe/Canteen,W14 0PR,4,fhrs_4_en-GB,2024-07-24,Hammersmith and Fulham,-0.212346,51.49764,images\test\fhrs_4_en-GB.png
Shawa,Restaurant/Cafe/Canteen,W12 7GE,5,fhrs_5_en-GB,2024-10-10,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Shepherds Sandwich Bar,Takeaway/sandwich shop,NW10 6RA,5,fhrs_5_en-GB,2024-01-10,Hammersmith and Fulham,-0.237282,51.529797,images\test\fhrs_5_en-GB.png
Sherlock: The Game Is Now,Restaurant/Cafe/Canteen,W12 8PP,5,fhrs_5_en-GB,2021-10-21,Hammersmith and Fulham,-0.219802007079124,51.5031776428223,images\test\fhrs_5_en-GB.png
Shi Fu Chinese Restaurant,Restaurant/Cafe/Canteen,W14 9AE,3,fhrs_3_en-GB,2024-06-19,Hammersmith and Fulham,-0.206822,51.49118,images\test\fhrs_3_en-GB.png
Shikumen,Restaurant/Cafe/Canteen,W12 8QE,5,fhrs_5_en-GB,2023-10-13,Hammersmith and Fulham,-0.224843,51.50453,images\test\fhrs_5_en-GB.png
Shilpa Restaurant,Restaurant/Cafe/Canteen,W6 0RA,3,fhrs_3_en-GB,2024-07-11,Hammersmith and Fulham,-0.235774,51.493094,images\test\fhrs_3_en-GB.png
Shola,Restaurant/Cafe/Canteen,W12 7FP,5,fhrs_5_en-GB,2024-04-16,Hammersmith and Fulham,-0.2278549,51.513378,images\test\fhrs_5_en-GB.png
Shu Xiang Ge,Restaurant/Cafe/Canteen,W12 8DH,5,fhrs_5_en-GB,2023-02-22,Hammersmith and Fulham,-0.225283,51.502855,images\test\fhrs_5_en-GB.png
Sichuan PoPo Chinese Restaurant,Restaurant/Cafe/Canteen,SW6 1HH,4,fhrs_4_en-GB,2023-07-26,Hammersmith and Fulham,-0.19155,51.479984,images\test\fhrs_4_en-GB.png
Silk Road Flavours,Restaurant/Cafe/Canteen,SW6 6BA,5,fhrs_5_en-GB,2024-08-19,Hammersmith and Fulham,-0.2116819,51.4798165,images\test\fhrs_5_en-GB.png
Simply Fresh,Takeaway/sandwich shop,W6 0QU,5,fhrs_5_en-GB,2023-06-21,Hammersmith and Fulham,-0.232831,51.492834,images\test\fhrs_5_en-GB.png
Simya Korean Restaurant,Restaurant/Cafe/Canteen,SW6 1NN,5,fhrs_5_en-GB,2024-11-22,Hammersmith and Fulham,-0.201912,51.484918,images\test\fhrs_5_en-GB.png
Smashies,Takeaway/sandwich shop,SW6 1DL,4,fhrs_4_en-GB,2024-08-27,Hammersmith and Fulham,-0.19345,51.480355,images\test\fhrs_4_en-GB.png
Smokin' Charcoal,Restaurant/Cafe/Canteen,SW6 4RF,4,fhrs_4_en-GB,2024-04-17,Hammersmith and Fulham,-0.203803,51.471971,images\test\fhrs_4_en-GB.png
Sodexo At White City Underground Station,Restaurant/Cafe/Canteen,W12 7RH,5,fhrs_5_en-GB,2019-03-21,Hammersmith and Fulham,-0.224644,51.512242,images\test\fhrs_5_en-GB.png
Som Tam Thai Restaurant,Restaurant/Cafe/Canteen,W12 9AU,5,fhrs_5_en-GB,2024-08-15,Hammersmith and Fulham,-0.242337,51.502239,images\test\fhrs_5_en-GB.png
Sonya,Restaurant/Cafe/Canteen,SW6 2EB,5,fhrs_5_en-GB,2024-01-11,Hammersmith and Fulham,-0.187628,51.478997,images\test\fhrs_5_en-GB.png
Souhaib Food,Restaurant/Cafe/Canteen,SW6 1NJ,5,fhrs_5_en-GB,2024-06-18,Hammersmith and Fulham,-0.201844,51.484063,images\test\fhrs_5_en-GB.png
Soul And Eden,Takeaway/sandwich shop,W6 7PH,5,fhrs_5_en-GB,2024-02-03,Hammersmith and Fulham,-0.222373,51.500599,images\test\fhrs_5_en-GB.png
Soyum Oriental,Restaurant/Cafe/Canteen,SW6 3JJ,5,fhrs_5_en-GB,2023-07-19,Hammersmith and Fulham,-0.209974,51.469925,images\test\fhrs_5_en-GB.png
Spaghetti House,Restaurant/Cafe/Canteen,W12 7GF,4,fhrs_4_en-GB,2024-08-08,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_4_en-GB.png
Spice Grills,Restaurant/Cafe/Canteen,W6 7PJ,5,fhrs_5_en-GB,2023-01-25,Hammersmith and Fulham,-0.222765,51.502016,images\test\fhrs_5_en-GB.png
Sprigs Vietnamese,Restaurant/Cafe/Canteen,W6 9YD,5,fhrs_5_en-GB,2024-05-30,Hammersmith and Fulham,-0.224571,51.492241,images\test\fhrs_5_en-GB.png
SPRIGS VIETNAMESE LTD,Restaurant/Cafe/Canteen,W12 8PH,5,fhrs_5_en-GB,2023-09-22,Hammersmith and Fulham,-0.219407,51.503881,images\test\fhrs_5_en-GB.png
Sprinkles Hammersmith,Restaurant/Cafe/Canteen,W6 7PB,5,fhrs_5_en-GB,2023-08-24,Hammersmith and Fulham,-0.2227492,51.4981589,images\test\fhrs_5_en-GB.png
St Albans Church,Restaurant/Cafe/Canteen,W6 8HJ,5,fhrs_5_en-GB,2022-07-27,Hammersmith and Fulham,-0.214922,51.486655,images\test\fhrs_5_en-GB.png
St Andrew's Church Homeless Project,Takeaway/sandwich shop,W14 9SA,5,fhrs_5_en-GB,2024-06-07,Hammersmith and Fulham,-0.208432,51.486853,images\test\fhrs_5_en-GB.png
St Clements,Restaurant/Cafe/Canteen,SW6 4SR,4,fhrs_4_en-GB,2023-06-21,Hammersmith and Fulham,-0.197511,51.473053,images\test\fhrs_4_en-GB.png
St Elmo Fish Bar,Takeaway/sandwich shop,W12 9EA,5,fhrs_5_en-GB,2022-06-08,Hammersmith and Fulham,-0.245012,51.504249,images\test\fhrs_5_en-GB.png
St Johns Church,Restaurant/Cafe/Canteen,SW6 1PB,5,fhrs_5_en-GB,2022-10-04,Hammersmith and Fulham,-0.198823,51.481049,images\test\fhrs_5_en-GB.png
St Paul's Hotel The Melody Restaurant,Restaurant/Cafe/Canteen,W14 0QL,5,fhrs_5_en-GB,2024-03-09,Hammersmith and Fulham,-0.213799,51.494002,images\test\fhrs_5_en-GB.png
St Peter's Church Of England Primary School,Restaurant/Cafe/Canteen,W6 9BA,5,fhrs_5_en-GB,2023-11-09,Hammersmith and Fulham,-0.240783,51.492063,images\test\fhrs_5_en-GB.png
St. Mungos Edith Road,Restaurant/Cafe/Canteen,W14 9BA,5,fhrs_5_en-GB,2023-07-12,Hammersmith and Fulham,-0.2137966,51.4931489,images\test\fhrs_5_en-GB.png
Star Boba Cafe,Restaurant/Cafe/Canteen,SW6 1NJ,4,fhrs_4_en-GB,2024-04-09,Hammersmith and Fulham,-0.201844,51.484063,images\test\fhrs_4_en-GB.png
Star Cafe,Restaurant/Cafe/Canteen,W6 8NH,4,fhrs_4_en-GB,2024-04-15,Hammersmith and Fulham,-0.218287,51.485312,images\test\fhrs_4_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,SW6 4RN,5,fhrs_5_en-GB,2023-08-09,Hammersmith and Fulham,-0.209943,51.469242,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W12 8LP,5,fhrs_5_en-GB,2024-09-11,Hammersmith and Fulham,-0.219696,51.504596,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W6 9HW,5,fhrs_5_en-GB,2023-04-06,Hammersmith and Fulham,-0.227717,51.492478,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W6 7DJ,5,fhrs_5_en-GB,2018-06-26,Hammersmith and Fulham,-0.221028998494148,51.4933128356934,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W12 7GQ,5,fhrs_5_en-GB,2024-03-18,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W12 7GE,5,fhrs_5_en-GB,2024-03-18,Hammersmith and Fulham,-0.221267998218536,51.507568359375,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,W6 9YD,5,fhrs_5_en-GB,2019-12-17,Hammersmith and Fulham,-0.224571,51.492242,images\test\fhrs_5_en-GB.png
Starbucks,Restaurant/Cafe/Canteen,SW6 1BW,5,fhrs_5_en-GB,2024-08-07,Hammersmith and Fulham,-0.194436,51.480559,images\test\fhrs_5_en-GB.png
Starbucks - Vivacity,Restaurant/Cafe/Canteen,W12 7TS,5,fhrs_5_en-GB,2023-06-01,Hammersmith and Fulham,-0.227135,51.514159,images\test\fhrs_5_en-GB.png
Steam,Restaurant/Cafe/Canteen,W6 9JT,2,fhrs_2_en-GB,2024-11-14,Hammersmith and Fulham,-0.233318,51.492536,images\test\fhrs_2_en-GB.png
Sticks N Sushi,Restaurant/Cafe/Canteen,W12 7GA,5,fhrs_5_en-GB,2024-10-28,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Store Street Espresso,Restaurant/Cafe/Canteen,W6 8PL,5,fhrs_5_en-GB,2024-09-17,Hammersmith and Fulham,-0.2220292,51.4925995,images\test\fhrs_5_en-GB.png
Streetlytes,Takeaway/sandwich shop,W12 8JJ,5,fhrs_5_en-GB,2024-11-25,Hammersmith and Fulham,-0.22902999818325,51.5048637390137,images\test\fhrs_5_en-GB.png
Subway,Takeaway/sandwich shop,W6 9HR,5,fhrs_5_en-GB,2023-10-06,Hammersmith and Fulham,-0.225646,51.492753,images\test\fhrs_5_en-GB.png
Subway,Takeaway/sandwich shop,W6 0QU,5,fhrs_5_en-GB,2023-09-29,Hammersmith and Fulham,-0.232831,51.492834,images\test\fhrs_5_en-GB.png
Subway,Takeaway/sandwich shop,W12 7JP,5,fhrs_5_en-GB,2023-04-24,Hammersmith and Fulham,-0.225527,51.505475,images\test\fhrs_5_en-GB.png
Subway,Takeaway/sandwich shop,W12 8PH,5,fhrs_5_en-GB,2024-01-13,Hammersmith and Fulham,-0.219407,51.503881,images\test\fhrs_5_en-GB.png
Subway,Takeaway/sandwich shop,SW6 1NR,5,fhrs_5_en-GB,2021-05-09,Hammersmith and Fulham,-0.200597,51.483189,images\test\fhrs_5_en-GB.png
Sucrose Coffee,Restaurant/Cafe/Canteen,W12 8NL,5,fhrs_5_en-GB,2023-12-14,Hammersmith and Fulham,-0.233162,51.506256,images\test\fhrs_5_en-GB.png
Sudanese Falafal,Takeaway/sandwich shop,W12 8DG,3,fhrs_3_en-GB,2024-10-31,Hammersmith and Fulham,-0.226693004369736,51.5043869018555,images\test\fhrs_3_en-GB.png
Sufi Restaurant,Restaurant/Cafe/Canteen,W12 9BJ,5,fhrs_5_en-GB,2022-10-11,Hammersmith and Fulham,-0.243803,51.503835,images\test\fhrs_5_en-GB.png
Sufra Restuarant,Restaurant/Cafe/Canteen,SW6 1NN,5,fhrs_5_en-GB,2024-05-21,Hammersmith and Fulham,-0.2019029,51.4849547,images\test\fhrs_5_en-GB.png
Sukho Thai Cuisine,Restaurant/Cafe/Canteen,SW6 5HJ,5,fhrs_5_en-GB,2023-12-05,Hammersmith and Fulham,-0.20651,51.474531,images\test\fhrs_5_en-GB.png
Sushi And Momo Zone,Restaurant/Cafe/Canteen,W6 0SP,5,fhrs_5_en-GB,2024-06-24,Hammersmith and Fulham,-0.239598,51.493682,images\test\fhrs_5_en-GB.png
Sushi Circle,Restaurant/Cafe/Canteen,SW6 2UQ,3,fhrs_3_en-GB,2024-03-19,Hammersmith and Fulham,-0.191628,51.471083,images\test\fhrs_3_en-GB.png
Sushi Circle,Takeaway/sandwich shop,W6 9NJ,4,fhrs_4_en-GB,2024-01-10,Hammersmith and Fulham,-0.243717,51.493321,images\test\fhrs_4_en-GB.png
Suzu House By Makiko Sano,Restaurant/Cafe/Canteen,W6 7JP,3,fhrs_3_en-GB,2024-02-27,Hammersmith and Fulham,-0.2192896,51.4934033,images\test\fhrs_3_en-GB.png
SX Tobacco And Tea,Takeaway/sandwich shop,W12 9BA,2,fhrs_2_en-GB,2024-02-23,Hammersmith and Fulham,-0.239358,51.5004776,images\test\fhrs_2_en-GB.png
T4,Restaurant/Cafe/Canteen,W12 7GA,5,fhrs_5_en-GB,2024-03-21,Hammersmith and Fulham,-0.223254,51.507212,images\test\fhrs_5_en-GB.png
Taco Bell Fulham,Restaurant/Cafe/Canteen,SW6 1AE,5,fhrs_5_en-GB,2023-07-25,Hammersmith and Fulham,-0.195974,51.480268,images\test\fhrs_5_en-GB.png
Taco Bell Hammersmith,Restaurant/Cafe/Canteen,W6 0QW,5,fhrs_5_en-GB,2024-09-04,Hammersmith and Fulham,-0.229925,51.492745,images\test\fhrs_5_en-GB.png
Taco Bell Shepherds Bush,Restaurant/Cafe/Canteen,W12 8LP,5,fhrs_5_en-GB,2024-06-10,Hammersmith and Fulham,-0.219696,51.504596,images\test\fhrs_5_en-GB.png
Tacos MX,Takeaway/sandwich shop,SW6 7NR,3,fhrs_3_en-GB,2024-11-13,Hammersmith and Fulham,-0.214261993765831,51.4825172424316,images\test\fhrs_3_en-GB.png
Tai Buffet,Restaurant/Cafe/Canteen,W12 8LR,4,fhrs_4_en-GB,2024-07-30,Hammersmith and Fulham,-0.220969,51.50484,images\test\fhrs_4_en-GB.png
